datetime_utc,Sensor09,Sensor01,Sensor25,Sensor13
2025-12-23 17:00:00,18.64,8.53,19.25,19.28
2025-12-23 18:00:00,18.03,12.9,19.35,23.83
2025-12-23 19:00:00,18.77,10.44,20.35,23.3
2025-12-23 20:00:00,19.02,11.45,19.7,20.98
2025-12-23 21:00:00,18.95,10.67,19.09,21.11
2025-12-23 22:00:00,20.23,11.82,19.11,22.57
2025-12-23 23:00:00,19.69,10.88,19.03,20.57
2025-12-24 00:00:00,18.69,10.92,18.97,21.88
2025-12-24 01:00:00,18.06,8.79,20.61,18.39
2025-12-24 02:00:00,17.67,6.43,18.53,18.54
2025-12-24 03:00:00,18.02,9.27,20.39,18.64
2025-12-24 04:00:00,17.8,8.82,18.1,18.09
2025-12-24 05:00:00,18.0,8.16,17.31,16.4
2025-12-24 06:00:00,17.81,7.45,17.24,16.52
2025-12-24 07:00:00,18.09,5.8,17.36,16.54
2025-12-24 08:00:00,17.0,5.53,16.59,15.93
2025-12-24 09:00:00,17.86,5.07,16.15,15.66
2025-12-24 10:00:00,17.88,3.91,16.05,16.13
2025-12-24 11:00:00,17.13,4.79,13.94,15.9
2025-12-24 12:00:00,17.13,4.85,14.2,16.41
2025-12-24 13:00:00,17.88,4.51,12.95,14.41
2025-12-24 14:00:00,17.6,4.7,15.06,16.36
2025-12-24 15:00:00,17.62,4.42,14.82,15.36
2025-12-24 16:00:00,17.32,4.38,11.92,10.33
2025-12-24 17:00:00,17.75,4.53,11.72,13.06
2025-12-24 18:00:00,16.99,5.2,12.29,12.86
2025-12-24 19:00:00,15.88,5.43,11.77,13.27
2025-12-24 20:00:00,18.45,5.78,13.57,17.2
2025-12-24 21:00:00,18.66,8.24,18.36,20.64
2025-12-24 22:00:00,20.02,8.57,19.99,20.8
2025-12-24 23:00:00,19.88,8.09,17.99,20.33
2025-12-25 00:00:00,19.29,8.66,18.07,19.76
2025-12-25 01:00:00,19.2,7.35,17.74,19.07
2025-12-25 02:00:00,18.51,9.22,17.44,20.71
2025-12-25 03:00:00,19.05,10.38,19.76,20.66
2025-12-25 04:00:00,22.09,14.27,19.17,20.82
2025-12-25 05:00:00,20.03,17.01,20.84,21.95
2025-12-25 06:00:00,21.76,16.26,19.12,19.33
2025-12-25 07:00:00,21.85,15.32,17.88,17.78
2025-12-25 08:00:00,18.33,13.93,17.28,17.64
2025-12-25 09:00:00,17.99,10.4,16.53,17.79
2025-12-25 10:00:00,18.5,9.21,16.43,17.84
2025-12-25 11:00:00,19.04,8.92,17.16,17.62
2025-12-25 12:00:00,18.32,9.01,17.47,17.82
2025-12-25 13:00:00,19.11,9.48,17.41,17.51
2025-12-25 14:00:00,18.44,6.65,17.08,16.94
2025-12-25 15:00:00,19.27,5.49,17.17,17.33
2025-12-25 16:00:00,18.66,5.52,16.08,17.5
2025-12-25 17:00:00,18.19,4.99,16.06,15.39
2025-12-25 18:00:00,14.75,5.34,10.7,10.64
2025-12-25 19:00:00,15.02,5.38,11.64,12.34
2025-12-25 20:00:00,16.05,5.3,12.83,16.37
2025-12-25 21:00:00,18.77,7.35,17.7,22.6
2025-12-25 22:00:00,19.3,8.94,18.45,23.01
2025-12-25 23:00:00,19.9,9.59,18.93,22.36
2025-12-26 00:00:00,19.87,11.54,20.01,22.25
2025-12-26 01:00:00,20.34,11.78,18.44,22.61
2025-12-26 02:00:00,20.46,12.25,19.66,22.33
2025-12-26 03:00:00,20.49,12.81,19.15,20.69
2025-12-26 04:00:00,20.63,12.19,20.26,21.01
2025-12-26 05:00:00,20.0,11.56,18.86,19.71
2025-12-26 06:00:00,19.69,11.59,18.78,19.32
2025-12-26 07:00:00,19.6,11.65,18.94,19.5
2025-12-26 08:00:00,19.5,13.33,18.6,19.66
2025-12-26 09:00:00,19.43,13.78,19.26,19.78
2025-12-26 10:00:00,19.71,14.21,19.59,19.76
2025-12-26 11:00:00,19.84,15.03,19.44,19.57
2025-12-26 12:00:00,19.56,15.02,18.93,20.19
2025-12-26 13:00:00,20.59,15.78,19.47,20.32
2025-12-26 14:00:00,22.5,14.76,20.63,19.15
2025-12-26 15:00:00,21.97,13.71,19.95,18.17
2025-12-26 16:00:00,21.48,10.54,19.48,17.93
2025-12-26 17:00:00,21.71,8.66,19.52,20.03
2025-12-26 18:00:00,21.35,8.24,19.86,19.72
2025-12-26 19:00:00,21.09,7.55,21.21,19.59
2025-12-26 20:00:00,21.38,6.9,20.7,23.41
2025-12-26 21:00:00,22.75,12.85,21.61,24.62
2025-12-26 22:00:00,22.62,12.35,22.74,25.23
2025-12-26 23:00:00,23.19,13.81,22.06,24.04
2025-12-27 00:00:00,22.42,14.17,21.42,24.86
2025-12-27 01:00:00,21.66,13.99,21.22,24.49
2025-12-27 02:00:00,22.71,14.81,22.29,21.74
2025-12-27 03:00:00,19.53,14.19,19.15,20.05
2025-12-27 04:00:00,18.57,12.78,20.25,20.0
2025-12-27 05:00:00,18.92,12.87,19.42,21.3
2025-12-27 06:00:00,18.57,13.27,20.97,19.58
2025-12-27 07:00:00,17.99,14.47,18.73,18.99
2025-12-27 08:00:00,18.45,15.34,19.5,19.56
2025-12-27 09:00:00,18.68,14.64,18.75,18.92
2025-12-27 10:00:00,18.61,12.48,18.5,18.99
2025-12-27 11:00:00,18.62,12.07,18.41,19.15
2025-12-27 12:00:00,19.15,12.15,17.2,19.44
2025-12-27 13:00:00,19.34,12.53,18.39,19.67
2025-12-27 14:00:00,21.95,10.49,18.99,19.21
2025-12-27 15:00:00,18.69,10.3,17.88,19.48
2025-12-27 16:00:00,19.82,10.54,18.14,19.69
2025-12-27 17:00:00,19.29,10.19,19.37,19.93
2025-12-27 18:00:00,19.36,7.71,18.43,19.34
2025-12-27 19:00:00,19.15,6.52,17.75,17.38
2025-12-27 20:00:00,21.63,5.78,21.09,22.03
2025-12-27 21:00:00,22.1,14.74,24.69,24.7
2025-12-27 22:00:00,24.74,18.81,23.69,27.77
2025-12-27 23:00:00,28.0,21.67,27.77,27.66
2025-12-28 00:00:00,26.49,22.56,25.54,26.45
2025-12-28 01:00:00,24.24,26.33,19.2,22.06
2025-12-28 02:00:00,21.71,29.98,19.13,21.26
2025-12-28 03:00:00,21.51,30.21,18.81,20.33
2025-12-28 04:00:00,21.34,30.22,18.69,19.39
2025-12-28 05:00:00,20.86,28.49,18.52,20.05
2025-12-28 06:00:00,21.45,26.31,18.21,21.78
2025-12-28 07:00:00,21.02,20.06,18.63,21.8
2025-12-28 08:00:00,21.67,21.12,18.3,21.48
2025-12-28 09:00:00,21.55,24.58,18.56,19.58
2025-12-28 10:00:00,20.96,22.8,18.8,19.78
2025-12-28 11:00:00,20.76,27.08,18.81,20.33
2025-12-28 12:00:00,20.84,26.45,21.17,22.2
2025-12-28 13:00:00,26.3,29.69,20.93,22.87
2025-12-28 14:00:00,26.36,17.94,15.08,15.82
2025-12-28 15:00:00,24.62,10.66,13.31,14.49
2025-12-28 16:00:00,14.53,7.22,8.43,7.98
2025-12-28 17:00:00,16.18,6.15,11.68,14.23
2025-12-28 18:00:00,22.55,5.59,25.56,27.31
2025-12-28 19:00:00,23.01,6.39,27.7,29.82
2025-12-28 20:00:00,22.26,8.34,27.56,25.25
2025-12-28 21:00:00,25.03,11.58,24.87,28.19
2025-12-28 22:00:00,27.82,20.85,29.91,30.51
2025-12-28 23:00:00,28.55,18.82,26.98,30.16
2025-12-29 00:00:00,26.18,17.33,25.95,30.17
2025-12-29 01:00:00,25.57,16.61,24.83,27.94
2025-12-29 02:00:00,22.11,12.93,23.23,27.39
2025-12-29 03:00:00,21.24,14.98,22.64,24.67
2025-12-29 04:00:00,19.29,13.49,21.99,26.9
2025-12-29 05:00:00,18.31,11.58,22.74,23.62
2025-12-29 06:00:00,17.62,9.34,18.92,21.83
2025-12-29 07:00:00,17.54,7.11,19.21,21.09
2025-12-29 08:00:00,17.55,6.49,21.93,23.25
2025-12-29 09:00:00,17.62,3.58,19.53,23.86
2025-12-29 10:00:00,17.5,4.08,19.74,24.12
2025-12-29 11:00:00,17.73,4.01,20.48,24.75
2025-12-29 12:00:00,18.2,5.62,23.32,24.77
2025-12-29 13:00:00,19.17,4.63,21.46,21.51
2025-12-29 14:00:00,18.05,4.05,18.28,18.36
2025-12-29 15:00:00,20.72,3.19,16.95,17.82
2025-12-29 16:00:00,20.47,2.77,16.71,18.56
2025-12-29 17:00:00,20.09,3.63,16.59,16.86
2025-12-29 18:00:00,19.6,3.94,16.58,16.93
2025-12-29 19:00:00,20.16,4.59,18.08,19.03
2025-12-29 20:00:00,18.81,3.78,20.25,19.44
2025-12-29 21:00:00,19.6,6.77,14.53,14.54
2025-12-29 22:00:00,19.34,3.6,11.86,12.37
2025-12-29 23:00:00,18.4,3.57,11.43,12.61
2025-12-30 00:00:00,15.99,3.38,11.81,13.49
2025-12-30 01:00:00,16.1,3.58,13.21,14.87
2025-12-30 02:00:00,16.38,4.36,12.67,15.17
2025-12-30 03:00:00,16.44,4.88,14.53,14.84
2025-12-30 04:00:00,16.35,6.41,14.39,15.22
2025-12-30 05:00:00,16.92,7.89,15.15,15.35
2025-12-30 06:00:00,18.21,7.8,15.52,16.0
2025-12-30 07:00:00,19.55,8.55,16.16,16.43
2025-12-30 08:00:00,19.65,8.44,16.15,18.27
2025-12-30 09:00:00,21.21,9.19,16.5,18.77
2025-12-30 10:00:00,21.35,9.13,18.28,18.6
2025-12-30 11:00:00,20.86,10.05,18.77,19.56
2025-12-30 12:00:00,20.19,10.38,20.23,19.73
2025-12-30 13:00:00,21.41,9.09,18.25,17.81
2025-12-30 14:00:00,19.78,8.44,15.9,20.0
2025-12-30 15:00:00,20.83,8.3,16.0,19.58
2025-12-30 16:00:00,21.74,8.36,18.45,19.58
2025-12-30 17:00:00,21.47,8.24,18.44,20.01
2025-12-30 18:00:00,21.16,9.1,19.05,17.93
2025-12-30 19:00:00,20.91,8.97,18.7,20.21
2025-12-30 20:00:00,21.26,9.12,18.81,20.84
2025-12-30 21:00:00,21.85,10.49,18.68,21.95
2025-12-30 22:00:00,22.18,11.55,20.15,22.78
2025-12-30 23:00:00,22.53,11.79,20.59,22.68
2025-12-31 00:00:00,21.45,11.49,20.35,22.52
2025-12-31 01:00:00,21.3,11.32,20.43,22.34
2025-12-31 02:00:00,20.59,10.49,19.75,21.63
2025-12-31 03:00:00,20.52,10.52,18.94,20.92
2025-12-31 04:00:00,20.82,10.44,19.16,21.07
2025-12-31 05:00:00,20.74,10.27,18.55,21.91
2025-12-31 06:00:00,20.78,10.99,18.5,21.33
2025-12-31 07:00:00,20.68,11.08,18.46,20.94
2025-12-31 08:00:00,20.58,11.15,18.94,21.16
2025-12-31 09:00:00,20.62,10.77,19.14,21.29
2025-12-31 10:00:00,21.72,12.76,19.35,21.8
2025-12-31 11:00:00,22.2,14.61,19.87,20.59
2025-12-31 12:00:00,22.94,14.52,19.73,21.19
2025-12-31 13:00:00,23.82,14.29,20.09,22.76
2025-12-31 14:00:00,21.32,10.92,20.03,20.44
2025-12-31 15:00:00,22.06,10.02,18.14,19.85
2025-12-31 16:00:00,20.16,7.06,17.19,18.08
2025-12-31 17:00:00,18.25,6.03,15.08,15.21
2025-12-31 18:00:00,20.23,6.53,15.75,16.16
2025-12-31 19:00:00,18.48,6.07,15.16,15.72
2025-12-31 20:00:00,22.58,6.94,20.74,23.13
2025-12-31 21:00:00,24.34,11.99,20.93,24.45
2025-12-31 22:00:00,22.97,14.33,20.65,25.05
2025-12-31 23:00:00,26.22,16.2,23.01,24.51
2026-01-01 00:00:00,26.32,18.06,25.56,23.89
2026-01-01 01:00:00,25.16,21.04,23.32,23.66
2026-01-01 02:00:00,24.48,17.0,22.22,22.0
2026-01-01 03:00:00,22.27,16.77,20.75,21.45
2026-01-01 04:00:00,23.72,17.37,20.27,21.67
2026-01-01 05:00:00,23.39,16.19,20.59,23.75
2026-01-01 06:00:00,19.95,13.85,19.71,21.07
2026-01-01 07:00:00,18.16,11.91,18.69,20.78
2026-01-01 08:00:00,19.04,11.46,18.8,21.25
2026-01-01 09:00:00,18.44,11.98,18.84,22.14
2026-01-01 10:00:00,19.42,11.16,18.63,22.73
2026-01-01 11:00:00,19.93,12.99,19.19,17.99
2026-01-01 12:00:00,19.83,16.74,20.5,20.96
2026-01-01 13:00:00,19.84,14.88,19.06,20.16
2026-01-01 14:00:00,16.36,6.14,15.89,16.76
2026-01-01 15:00:00,18.34,4.07,15.6,16.98
2026-01-01 16:00:00,20.82,8.24,15.13,17.04
2026-01-01 17:00:00,19.68,8.21,15.41,16.62
2026-01-01 18:00:00,20.68,8.36,15.92,17.05
2026-01-01 19:00:00,21.08,7.5,16.14,17.38
2026-01-01 20:00:00,21.29,8.37,17.55,20.07
2026-01-01 21:00:00,21.85,12.49,19.1,23.77
2026-01-01 22:00:00,21.15,12.79,19.23,21.68
2026-01-01 23:00:00,20.96,12.83,19.15,21.86
2026-01-02 00:00:00,21.17,13.67,19.1,21.74
2026-01-02 01:00:00,20.49,13.63,19.25,21.74
2026-01-02 02:00:00,20.18,13.09,18.78,21.9
2026-01-02 03:00:00,20.01,14.09,19.15,20.81
2026-01-02 04:00:00,19.51,14.32,18.15,20.69
2026-01-02 05:00:00,19.8,14.32,18.78,20.55
2026-01-02 06:00:00,20.19,14.19,19.24,21.27
2026-01-02 07:00:00,19.46,14.25,18.67,21.57
2026-01-02 08:00:00,19.94,13.56,18.73,21.52
2026-01-02 09:00:00,19.92,13.59,21.08,20.23
2026-01-02 10:00:00,21.83,12.73,20.22,20.32
2026-01-02 11:00:00,21.6,12.03,20.48,20.66
2026-01-02 12:00:00,20.72,11.98,19.9,20.29
2026-01-02 13:00:00,22.9,12.73,20.83,20.25
2026-01-02 14:00:00,23.26,13.12,18.72,19.93
2026-01-02 15:00:00,22.24,12.35,19.78,21.27
2026-01-02 16:00:00,22.23,10.32,19.07,18.73
2026-01-02 17:00:00,20.54,7.1,14.72,14.31
2026-01-02 18:00:00,20.22,6.3,15.73,15.76
2026-01-02 19:00:00,21.03,6.25,17.32,19.88
2026-01-02 20:00:00,22.34,7.12,19.27,22.01
2026-01-02 21:00:00,22.99,12.78,22.45,26.87
2026-01-02 22:00:00,23.61,16.82,24.63,24.35
2026-01-02 23:00:00,23.47,16.14,23.16,23.15
2026-01-03 00:00:00,22.49,16.58,21.97,22.3
2026-01-03 01:00:00,22.08,15.69,21.5,22.38
2026-01-03 02:00:00,21.62,17.84,21.3,21.0
2026-01-03 03:00:00,21.13,14.62,19.43,19.99
2026-01-03 04:00:00,20.31,13.75,19.0,20.04
2026-01-03 05:00:00,18.96,11.83,18.39,19.27
2026-01-03 06:00:00,18.97,10.89,18.28,19.3
2026-01-03 07:00:00,18.97,10.87,18.39,19.4
2026-01-03 08:00:00,19.6,10.93,19.08,19.69
2026-01-03 09:00:00,19.06,11.06,19.27,19.36
2026-01-03 10:00:00,20.65,12.43,19.21,19.89
2026-01-03 11:00:00,20.75,13.4,19.17,20.0
2026-01-03 12:00:00,21.38,12.35,18.82,19.42
2026-01-03 13:00:00,23.44,12.51,19.96,19.33
2026-01-03 14:00:00,22.95,10.52,18.71,18.35
2026-01-03 15:00:00,19.39,9.59,16.7,15.93
2026-01-03 16:00:00,19.76,9.67,14.5,14.57
2026-01-03 17:00:00,20.05,6.27,14.77,15.33
2026-01-03 18:00:00,20.79,6.55,18.44,16.55
2026-01-03 19:00:00,20.53,5.76,18.59,15.24
2026-01-03 20:00:00,21.27,6.26,18.9,21.93
2026-01-03 21:00:00,24.5,12.11,24.44,26.56
2026-01-03 22:00:00,26.47,18.3,26.41,29.13
2026-01-03 23:00:00,26.39,19.92,26.76,28.26
2026-01-04 00:00:00,24.8,20.52,26.59,28.29
2026-01-04 01:00:00,25.52,22.93,26.94,27.67
2026-01-04 02:00:00,24.21,27.04,26.92,25.1
2026-01-04 03:00:00,24.24,19.23,23.81,24.41
2026-01-04 04:00:00,22.75,18.27,23.21,23.49
2026-01-04 05:00:00,24.39,15.63,23.12,22.74
2026-01-04 06:00:00,22.36,15.29,19.24,23.01
2026-01-04 07:00:00,24.4,14.84,19.69,23.12
2026-01-04 08:00:00,22.17,15.41,19.15,22.63
2026-01-04 09:00:00,22.15,14.76,21.63,22.05
2026-01-04 10:00:00,22.19,15.41,21.09,21.43
2026-01-04 11:00:00,20.65,14.34,20.12,20.76
2026-01-04 12:00:00,19.84,15.73,19.86,19.86
2026-01-04 13:00:00,19.65,15.09,20.07,19.37
2026-01-04 14:00:00,18.48,11.72,18.86,19.27
2026-01-04 15:00:00,21.04,9.08,16.59,20.53
2026-01-04 16:00:00,17.97,7.29,13.29,14.8
2026-01-04 17:00:00,19.71,6.56,15.31,20.5
2026-01-04 18:00:00,19.21,6.08,19.47,16.53
2026-01-04 19:00:00,19.95,6.18,17.1,19.8
2026-01-04 20:00:00,21.29,6.19,15.6,21.25
2026-01-04 21:00:00,21.73,10.37,20.49,23.48
2026-01-04 22:00:00,22.8,11.66,22.79,23.1
2026-01-04 23:00:00,22.15,14.31,22.49,22.59
2026-01-05 00:00:00,22.44,14.69,22.04,22.53
2026-01-05 01:00:00,21.59,14.3,21.05,22.11
2026-01-05 02:00:00,21.14,11.13,18.96,21.09
2026-01-05 03:00:00,19.87,10.8,18.74,21.05
2026-01-05 04:00:00,19.54,9.24,18.36,20.19
2026-01-05 05:00:00,19.12,10.35,16.84,19.95
2026-01-05 06:00:00,20.21,12.81,19.52,21.56
2026-01-05 07:00:00,20.45,10.93,18.7,20.58
2026-01-05 08:00:00,20.99,12.56,19.06,20.59
2026-01-05 09:00:00,20.65,12.93,20.31,20.84
2026-01-05 10:00:00,20.9,13.85,21.63,20.7
2026-01-05 11:00:00,20.1,14.47,21.04,21.34
2026-01-05 12:00:00,20.97,15.67,20.78,20.32
2026-01-05 13:00:00,22.76,15.08,20.21,20.87
2026-01-05 14:00:00,22.37,10.41,20.25,18.01
2026-01-05 15:00:00,22.33,9.09,19.98,17.33
2026-01-05 16:00:00,21.62,8.98,19.77,20.98
2026-01-05 17:00:00,21.14,8.81,17.89,20.91
2026-01-05 18:00:00,22.34,7.97,17.8,22.3
2026-01-05 19:00:00,23.3,10.55,21.49,23.16
2026-01-05 20:00:00,25.36,11.56,23.29,25.41
2026-01-05 21:00:00,23.2,13.2,21.77,23.5
2026-01-05 22:00:00,22.86,13.56,21.2,23.11
2026-01-05 23:00:00,20.85,11.81,20.22,22.55
2026-01-06 00:00:00,21.8,12.48,19.97,22.16
2026-01-06 01:00:00,20.71,12.65,19.88,22.47
2026-01-06 02:00:00,21.06,14.51,23.58,24.71
2026-01-06 03:00:00,21.16,14.79,23.17,27.22
2026-01-06 04:00:00,19.45,14.81,22.77,27.52
2026-01-06 05:00:00,19.69,14.59,22.21,26.64
2026-01-06 06:00:00,19.83,15.73,19.34,22.94
2026-01-06 07:00:00,18.97,15.87,20.56,20.67
2026-01-06 08:00:00,19.29,15.4,18.41,19.96
2026-01-06 09:00:00,19.8,14.92,18.66,18.74
2026-01-06 10:00:00,20.19,16.66,20.41,19.88
2026-01-06 11:00:00,21.08,13.73,18.1,19.64
2026-01-06 12:00:00,20.91,14.73,18.42,19.6
2026-01-06 13:00:00,20.84,14.09,17.47,18.86
2026-01-06 14:00:00,22.34,12.6,18.74,20.2
2026-01-06 15:00:00,22.31,11.49,16.99,20.03
2026-01-06 16:00:00,22.64,9.52,16.32,21.31
2026-01-06 17:00:00,23.42,12.3,20.65,22.17
2026-01-06 18:00:00,23.23,10.22,19.84,23.85
2026-01-06 19:00:00,20.85,6.96,18.63,22.84
2026-01-06 20:00:00,20.33,9.78,18.42,23.94
2026-01-06 21:00:00,18.94,9.79,18.36,22.82
2026-01-06 22:00:00,19.58,13.33,18.57,21.23
2026-01-06 23:00:00,19.96,14.86,20.87,21.71
2026-01-07 00:00:00,18.39,14.12,18.67,21.21
2026-01-07 01:00:00,19.23,13.12,18.19,20.48
2026-01-07 02:00:00,18.69,12.01,18.58,19.95
2026-01-07 03:00:00,18.44,11.25,17.52,20.3
2026-01-07 04:00:00,17.62,8.75,19.01,20.22
2026-01-07 05:00:00,17.29,7.89,18.44,19.41
2026-01-07 06:00:00,18.55,7.27,18.88,18.45
2026-01-07 07:00:00,16.57,6.27,17.77,16.31
2026-01-07 08:00:00,17.13,6.95,16.97,17.44
2026-01-07 09:00:00,17.25,6.42,17.49,17.26
2026-01-07 10:00:00,18.79,8.74,18.61,16.93
2026-01-07 11:00:00,18.69,10.72,16.96,17.33
2026-01-07 12:00:00,19.99,13.39,17.44,17.91
2026-01-07 13:00:00,20.2,11.95,17.83,17.92
2026-01-07 14:00:00,19.28,12.31,17.88,17.16
2026-01-07 15:00:00,19.61,10.56,17.14,16.53
2026-01-07 16:00:00,20.38,9.84,17.34,16.58
2026-01-07 17:00:00,21.51,7.93,16.85,17.36
2026-01-07 18:00:00,22.26,8.03,15.39,17.44
2026-01-07 19:00:00,20.64,7.38,14.99,18.0
2026-01-07 20:00:00,22.11,9.31,15.98,19.41
2026-01-07 21:00:00,19.04,13.69,17.35,17.77
2026-01-07 22:00:00,21.62,9.42,17.18,16.95
2026-01-07 23:00:00,21.31,7.21,16.05,17.25
2026-01-08 00:00:00,21.12,9.25,16.06,17.22
2026-01-08 01:00:00,20.9,10.08,16.09,16.76
2026-01-08 02:00:00,21.05,9.12,16.25,16.66
2026-01-08 03:00:00,20.95,9.88,16.28,16.75
2026-01-08 04:00:00,20.56,9.5,16.0,16.64
2026-01-08 05:00:00,19.77,10.68,15.53,16.79
2026-01-08 06:00:00,18.85,10.11,16.23,16.15
2026-01-08 07:00:00,19.24,10.99,16.35,16.31
2026-01-08 08:00:00,19.1,10.19,16.53,16.15
2026-01-08 09:00:00,19.16,10.74,16.33,16.57
2026-01-08 10:00:00,22.63,14.35,20.34,17.63
2026-01-08 11:00:00,23.51,17.42,22.77,20.44
2026-01-08 12:00:00,22.99,16.11,27.31,25.39
2026-01-08 13:00:00,21.83,20.65,23.03,22.81
2026-01-08 14:00:00,25.08,18.57,15.24,13.68
2026-01-08 15:00:00,13.89,5.5,8.56,6.3
2026-01-08 16:00:00,9.14,4.71,6.94,6.75
2026-01-08 17:00:00,8.1,4.9,5.48,7.0
2026-01-08 18:00:00,10.06,5.28,6.28,7.86
2026-01-08 19:00:00,10.14,5.24,10.79,8.55
2026-01-08 20:00:00,17.47,5.24,12.1,17.91
2026-01-08 21:00:00,29.37,9.28,24.54,31.39
2026-01-08 22:00:00,27.51,18.21,30.8,30.38
2026-01-08 23:00:00,28.42,17.72,23.98,28.52
2026-01-09 00:00:00,26.37,19.1,24.89,28.7
2026-01-09 01:00:00,24.61,20.31,22.66,26.79
2026-01-09 02:00:00,23.13,19.09,19.03,23.42
2026-01-09 03:00:00,23.0,16.18,20.33,23.63
2026-01-09 04:00:00,24.74,16.42,20.87,22.39
2026-01-09 05:00:00,24.35,17.18,20.61,20.06
2026-01-09 06:00:00,24.77,15.48,18.89,19.07
2026-01-09 07:00:00,24.83,16.88,18.29,17.95
2026-01-09 08:00:00,24.77,17.34,18.59,18.38
2026-01-09 09:00:00,23.91,19.83,18.67,19.38
2026-01-09 10:00:00,24.68,17.07,18.31,19.31
2026-01-09 11:00:00,24.73,19.44,18.7,19.44
2026-01-09 12:00:00,25.47,18.08,20.47,19.58
2026-01-09 13:00:00,22.58,16.0,22.44,22.57
2026-01-09 14:00:00,29.48,24.17,18.01,15.03
2026-01-09 15:00:00,20.4,7.23,15.89,17.74
2026-01-09 16:00:00,19.19,5.75,17.76,18.46
2026-01-09 17:00:00,14.12,,14.47,15.75
2026-01-09 18:00:00,17.3,3.27,12.96,15.15
2026-01-09 19:00:00,18.45,3.51,14.88,15.52
2026-01-09 20:00:00,20.02,2.74,15.62,19.33
2026-01-09 21:00:00,20.09,2.78,18.99,19.58
2026-01-09 22:00:00,20.41,2.7,19.52,19.92
2026-01-09 23:00:00,19.92,,18.36,18.95
2026-01-10 00:00:00,19.51,1.84,18.18,18.55
2026-01-10 01:00:00,19.39,2.48,18.85,18.44
2026-01-10 02:00:00,19.15,2.59,16.8,18.09
2026-01-10 03:00:00,19.82,1.62,15.39,15.28
2026-01-10 04:00:00,18.4,2.02,12.87,14.45
2026-01-10 05:00:00,18.17,2.46,12.07,13.07
2026-01-10 06:00:00,19.21,2.3,11.72,13.28
2026-01-10 07:00:00,18.14,2.81,11.26,12.44
2026-01-10 08:00:00,15.63,2.77,11.66,13.68
2026-01-10 09:00:00,17.91,3.23,11.8,16.23
2026-01-10 10:00:00,16.0,3.28,12.16,14.38
2026-01-10 11:00:00,18.91,4.0,14.67,17.43
2026-01-10 12:00:00,24.69,6.57,19.88,17.24
2026-01-10 13:00:00,24.5,10.91,19.63,19.56
2026-01-10 14:00:00,23.65,6.22,16.17,15.2
2026-01-10 15:00:00,21.21,5.65,15.27,15.08
2026-01-10 16:00:00,18.61,4.33,11.33,12.26
2026-01-10 17:00:00,14.45,3.94,10.83,12.78
2026-01-10 18:00:00,14.94,3.74,12.2,14.48
2026-01-10 19:00:00,16.35,4.63,15.93,18.96
2026-01-10 20:00:00,24.06,4.94,16.14,23.99
2026-01-10 21:00:00,22.56,9.57,21.81,23.86
2026-01-10 22:00:00,20.82,11.05,20.88,25.59
2026-01-10 23:00:00,20.89,8.98,20.22,23.68
2026-01-11 00:00:00,18.15,9.9,19.19,21.96
2026-01-11 01:00:00,18.63,5.54,17.18,19.3
2026-01-11 02:00:00,18.04,4.62,17.46,18.13
2026-01-11 03:00:00,17.8,4.38,16.73,17.75
2026-01-11 04:00:00,17.55,4.0,16.52,17.22
2026-01-11 05:00:00,17.67,4.21,17.0,17.16
2026-01-11 06:00:00,17.81,3.97,18.06,16.89
2026-01-11 07:00:00,17.96,4.62,15.59,17.08
2026-01-11 08:00:00,17.65,4.34,15.22,16.23
2026-01-11 09:00:00,18.33,3.76,15.84,16.43
2026-01-11 10:00:00,17.75,4.22,16.07,16.19
2026-01-11 11:00:00,17.66,3.44,14.93,16.22
2026-01-11 12:00:00,17.51,3.24,14.81,16.6
2026-01-11 13:00:00,18.92,3.69,14.65,16.46
2026-01-11 14:00:00,18.44,4.34,14.34,17.16
2026-01-11 15:00:00,17.24,3.36,12.38,15.51
2026-01-11 16:00:00,18.19,3.67,12.5,15.49
2026-01-11 17:00:00,17.38,3.03,12.1,13.65
2026-01-11 18:00:00,15.46,3.29,10.31,11.25
2026-01-11 19:00:00,12.25,3.22,9.89,10.68
2026-01-11 20:00:00,14.61,4.12,11.97,13.56
2026-01-11 21:00:00,17.02,5.6,13.09,17.78
2026-01-11 22:00:00,20.66,7.07,17.48,20.27
2026-01-11 23:00:00,19.94,7.14,17.36,20.59
2026-01-12 00:00:00,20.49,8.0,17.9,20.26
2026-01-12 01:00:00,20.26,7.19,17.96,20.43
2026-01-12 02:00:00,19.65,6.26,18.11,20.89
2026-01-12 03:00:00,19.61,7.26,17.46,19.3
2026-01-12 04:00:00,19.2,7.65,16.93,18.93
2026-01-12 05:00:00,20.07,6.56,14.5,18.61
2026-01-12 06:00:00,20.19,7.11,14.5,19.26
2026-01-12 07:00:00,20.09,6.69,17.23,19.43
2026-01-12 08:00:00,19.41,6.61,17.07,19.43
2026-01-12 09:00:00,19.38,6.35,17.18,19.08
2026-01-12 10:00:00,19.82,5.94,18.89,19.77
2026-01-12 11:00:00,20.64,6.44,19.26,19.91
2026-01-12 12:00:00,22.14,9.4,19.04,20.7
2026-01-12 13:00:00,21.37,8.82,18.86,20.24
2026-01-12 14:00:00,20.95,9.17,18.77,20.41
2026-01-12 15:00:00,20.64,7.97,18.75,20.27
2026-01-12 16:00:00,20.42,7.22,17.6,19.94
2026-01-12 17:00:00,17.44,6.09,13.76,13.87
